Source,Target,Weight,Floor,Category
MOSHI MOSHI,Central Chiangrai,1,GF,Lifestyle & Specialty
MR. DIY,Central Chiangrai,1,GF,Lifestyle & Specialty
MUANG NUAE,Central Chiangrai,1,GF,Food & Beverage
MUANG THAI LIFE ASSURANCE,Central Chiangrai,1,2F,Bank & Financial Services
NAIL LOVER VIP,Central Chiangrai,1,GF,Beauty & Wellness
NITIPON CLINIC,Central Chiangrai,1,2F,Beauty & Wellness
NONGSAHAROS,Central Chiangrai,1,2F,Food & Beverage
OFFICEMATE,Central Chiangrai,1,1F,Lifestyle & Specialty
ORIENTAL JEWELRY & GOLD,Central Chiangrai,1,1F,Fashion
ORIENTAL PRINCESS,Central Chiangrai,1,1F,Beauty & Wellness
OWNDAYS,Central Chiangrai,1,1F,Fashion
P PHONE,Central Chiangrai,1,1F,Technology
P&F,Central Chiangrai,1,GF,Beauty & Wellness
P.A. PHONE,Central Chiangrai,1,1F,Technology
PADTHAI HOYTODMAEKHRUEWAN,Central Chiangrai,1,2F,Food & Beverage
PETCH PRADUP PLOY 1995,Central Chiangrai,1,1F,Fashion
PHARMACARE PLUS,Central Chiangrai,1,GF,Beauty & Wellness
PHUNGNOI BAKERY,Central Chiangrai,1,GF,Food & Beverage
PIM @ POST,Central Chiangrai,1,GF,Lifestyle & Specialty
POLI-CHEM,Central Chiangrai,1,GF,Lifestyle & Specialty
POTATO CORNER,Central Chiangrai,1,2F,Food & Beverage
POWER BUY,Central Chiangrai,1,1F,Technology
PRADAP,Central Chiangrai,1,1F,Fashion
PREM,Central Chiangrai,1,1F,Fashion
PROVINCIAL ELECTRICITY AUTHORITY,Central Chiangrai,1,2F,Bank & Financial Services
PUMA,Central Chiangrai,1,1F,Fashion
RADNAHJERAT,Central Chiangrai,1,2F,Food & Beverage
ROBINSON DEPARTMENT STORE,Central Chiangrai,1,1F,Lifestyle & Specialty
ROBINSON DEPARTMENT STORE,Central Chiangrai,1,2F,Lifestyle & Specialty
ROYAL PROJECT FOUNDATION,Central Chiangrai,1,GF,Lifestyle & Specialty
S&P,Central Chiangrai,1,1F,Food & Beverage
SE-ED BOOK CENTER,Central Chiangrai,1,2F,Lifestyle & Specialty
SHABUSHI,Central Chiangrai,1,1F,Food & Beverage
SIAM COMMERCIAL BANK,Central Chiangrai,1,2F,Bank & Financial Services
SIZZLER,Central Chiangrai,1,2F,Food & Beverage
SKECHERS,Central Chiangrai,1,1F,Fashion
SOMTAMKAIYANGKHAOSUANKWANG,Central Chiangrai,1,2F,Food & Beverage
STARBUCKS COFFEE,Central Chiangrai,1,1F,Food & Beverage
SUKISHI KOREAN CHARCOAL GRILL,Central Chiangrai,1,2F,Food & Beverage
SUPER SPORTS,Central Chiangrai,1,1F,Fashion
SUSHI RICHA,Central Chiangrai,1,GF,Food & Beverage
SWENSEN'S,Central Chiangrai,1,2F,Food & Beverage
TALIA,Central Chiangrai,1,1F,Beauty & Wellness
TAYWIN ORIGINAL STYLE,Central Chiangrai,1,1F,Fashion
TECHNOCOM,Central Chiangrai,1,1F,Technology
TECHNOCOM,Central Chiangrai,1,GF,Technology
TG EXPRESS,Central Chiangrai,1,2F,Lifestyle & Specialty
TG FONE,Central Chiangrai,1,1F,Technology
THE FACE SHOP,Central Chiangrai,1,1F,Beauty & Wellness
THE PIZZA COMPANY,Central Chiangrai,1,1F,Food & Beverage
THE VIRIYAH INSURANCE,Central Chiangrai,1,2F,Bank & Financial Services
THONG YAOWARAJ,Central Chiangrai,1,1F,Fashion
TMB THANACHART BANK,Central Chiangrai,1,2F,Bank & Financial Services
TO B 1 HAIR STATION,Central Chiangrai,1,2F,Beauty & Wellness
TOPS MARKET,Central Chiangrai,1,GF,Lifestyle & Specialty
TOT,Central Chiangrai,1,1F,Technology
TRUE,Central Chiangrai,1,GF,Technology
TUMRABTHAI,Central Chiangrai,1,GF,Beauty & Wellness
UNIQLO,Central Chiangrai,1,1F,Fashion
WAGASHI,Central Chiangrai,1,2F,Food & Beverage
WATSONS,Central Chiangrai,1,2F,Beauty & Wellness
WATTS,Central Chiangrai,1,2F,Lifestyle & Specialty
YAMAZAKI,Central Chiangrai,1,GF,Food & Beverage
YAOWARAJ SINTHAWEE GOLD,Central Chiangrai,1,1F,Fashion
YAYOI,Central Chiangrai,1,2F,Food & Beverage
YES I AM,Central Chiangrai,1,1F,Technology
YVES ROCHER,Central Chiangrai,1,1F,Beauty & Wellness
พระเครื่องเชียงราย,Central Chiangrai,1,GF,Lifestyle & Specialty
