Source,Target,Weight,Floor,Category
DONNA CHANG,centralwOrld,1,2F,Beauty & Wellness
DUCATI,centralwOrld,1,3F,Fashion & Apparel
EARW THAI SUKI BORAN,centralwOrld,1,7F,Food & Beverage
EASY BUDDY,centralwOrld,1,7F,Food & Beverage
ECCO,centralwOrld,1,3F,Fashion & Apparel
ELEMIS,centralwOrld,1,1F,Beauty & Wellness
ELEPH,centralwOrld,1,5F,Lifestyle & Specialty
EMPORIO DELL'ARTE,centralwOrld,1,5F,Lifestyle & Specialty
EVERSEOUL OT,centralwOrld,1,1F,Food & Beverage
EVERSEOUL,centralwOrld,1,1F,Fashion & Apparel
EVERYTHING,centralwOrld,1,4F,Technology & Electronics
EXODIA,centralwOrld,1,3F,Fashion & Apparel
EXPRET WATCH,centralwOrld,1,B1,Lifestyle & Specialty
EYE LAB EXCLUSIVE,centralwOrld,1,3F,Fashion & Apparel
FAIRTEX,centralwOrld,1,2F,Fashion & Apparel
FAIRTEX,centralwOrld,1,3F,Fashion & Apparel
FARM CHOKCHAI,centralwOrld,1,7F,Food & Beverage
FILA,centralwOrld,1,2F,Fashion & Apparel
FITFLOP,centralwOrld,1,2F,Fashion & Apparel
FITFLOP,centralwOrld,1,3F,Fashion & Apparel
FLEUR CLASIQUE,centralwOrld,1,B1,Lifestyle & Specialty
FLUFF'S EGG CAKE,centralwOrld,1,7F,Food & Beverage
FOLIO,centralwOrld,1,3F,Lifestyle & Specialty
FOODWORLD,centralwOrld,1,7F,Food & Beverage
FOREVER WEEKEND,centralwOrld,1,2F,Fashion & Apparel
FORMULA 10.0.6,centralwOrld,1,2F,Beauty & Wellness
FOSSIL,centralwOrld,1,2F,Fashion & Apparel
FRED PERRY,centralwOrld,1,1F,Fashion & Apparel
FRESH ME,centralwOrld,1,7F,Food & Beverage
FUJI,centralwOrld,1,6F,Food & Beverage
FUKU MATCHA,centralwOrld,1,6F,Food & Beverage
FURLA,centralwOrld,1,1F,Fashion & Apparel
G-SHOCK CASIO,centralwOrld,1,3F,Fashion & Apparel
G2000,centralwOrld,1,3F,Fashion & Apparel
GARMIN,centralwOrld,1,1F,Fashion & Apparel
GARRETT POPCORN SHOPS,centralwOrld,1,3F,Food & Beverage
GAVINSON,centralwOrld,1,7F,Food & Beverage
GELATE,centralwOrld,1,3F,Food & Beverage
GENTLEWOMAN,centralwOrld,1,2F,Fashion & Apparel
GIALONG,centralwOrld,1,6F,Food & Beverage
GIORGIO ARMANI,centralwOrld,1,1F,Beauty & Wellness
GMM LIVE HOUSE,centralwOrld,1,8F,Lifestyle & Specialty
GNC,centralwOrld,1,3F,Beauty & Wellness
GOOD GOODS,centralwOrld,1,1F,Lifestyle & Specialty
GOOD NEWS,centralwOrld,1,4F,Technology & Electronics
GOVERNMENT SAVINGS BANK,centralwOrld,1,4F,Bank & Financial Services
GOVERNMENT SERVICE POINT,centralwOrld,1,2F,Lifestyle & Specialty
GRAM CAFE & PANCAKES,centralwOrld,1,7F,Food & Beverage
GRAND SANYOD,centralwOrld,1,6F,Food & Beverage
GREYHOUND CAFÉ,centralwOrld,1,2F,Food & Beverage
GUESS,centralwOrld,1,1F,Fashion & Apparel
GUSS DAMN GOOD,centralwOrld,1,3F,Food & Beverage
GUY LAROCHE,centralwOrld,1,3F,Fashion & Apparel
HAAGEN-DAZS,centralwOrld,1,3F,Food & Beverage
HACHIBAN RAMEN,centralwOrld,1,6F,Food & Beverage
HAI DI LAO,centralwOrld,1,7F,Food & Beverage
HARAJUKU CAFE CREPES,centralwOrld,1,7F,Food & Beverage
HARMONY LIFE CENTER MEDICAL CLINIC,centralwOrld,1,8F,Beauty & Wellness
HARNN,centralwOrld,1,3F,Beauty & Wellness
HASHTAG956,centralwOrld,1,4F,Technology & Electronics
HATSAYA,centralwOrld,1,2F,Fashion & Apparel
HAVAIANAS,centralwOrld,1,2F,Fashion & Apparel
HERO GADGET,centralwOrld,1,4F,Technology & Electronics
HIYAKU,centralwOrld,1,2F,Food & Beverage
HIT GALLERIA,centralwOrld,1,6F,Services & Education
HIVE SALON & CAFE,centralwOrld,1,1F,Beauty & Wellness
HOBS,centralwOrld,1,1F,Food & Beverage
HOKA,centralwOrld,1,3F,Fashion & Apparel
HOKKAIDO SOFTKREAM,centralwOrld,1,3F,Food & Beverage
HONEY NUKA,centralwOrld,1,3F,Food & Beverage
HONMONO,centralwOrld,1,7F,Food & Beverage
HONOHO,centralwOrld,1,2F,Food & Beverage
HUA SENG HONG,centralwOrld,1,6F,Food & Beverage
I STUDIO,centralwOrld,1,4F,Technology & Electronics
IATA EXPRESS,centralwOrld,1,7F,Food & Beverage
IMMAGINI,centralwOrld,1,5F,Beauty & Wellness
IN CASE,centralwOrld,1,4F,Technology & Electronics
INGLOT,centralwOrld,1,2F,Beauty & Wellness
INNISFREE,centralwOrld,1,2F,Beauty & Wellness
INTER MATH,centralwOrld,1,6F,Services & Education
IPPUDO,centralwOrld,1,7F,Food & Beverage
IROHA RAMEN,centralwOrld,1,3F,Food & Beverage
IRVINS SALTED EGG,centralwOrld,1,3F,Food & Beverage
ITALIAN OSTERIA,centralwOrld,1,1F,Food & Beverage
JAPARA,centralwOrld,1,2F,Beauty & Wellness
JASPAL,centralwOrld,1,2F,Fashion & Apparel
JAYMART,centralwOrld,1,4F,Technology & Electronics
JELLY BUNNY,centralwOrld,1,2F,Fashion & Apparel
JOK โต๊ะเดียว,centralwOrld,1,7F,Food & Beverage
JOOM ZAP HUT/BAR B Q,centralwOrld,1,6F,Food & Beverage
JOURNAL,centralwOrld,1,2F,Beauty & Wellness
JUBILEE DIAMOND,centralwOrld,1,1F,Fashion & Apparel
JURLIQUE,centralwOrld,1,2F,Beauty & Wellness
JUST IN CASE,centralwOrld,1,5F,Fashion & Apparel
K-TOP EDUCATION,centralwOrld,1,6F,Services & Education
KAAOSOILUMDUANFARHAAMCHANGMAI,centralwOrld,1,7F,Food & Beverage
KAGONOYA,centralwOrld,1,7F,Food & Beverage
KAM'S ROAST GOOSE,centralwOrld,1,7F,Food & Beverage
KANUMWAANBAANMOR,centralwOrld,1,7F,Food & Beverage
KARL LAGERFELD,centralwOrld,1,1F,Fashion & Apparel
KARMAKAMET,centralwOrld,1,1F,Beauty & Wellness
KARUN THAI TEA,centralwOrld,1,7F,Food & Beverage
KASIKORN BANK,centralwOrld,1,4F,Bank & Financial Services
KATE SPADE,centralwOrld,1,1F,Fashion & Apparel
KATSUYA,centralwOrld,1,6F,Food & Beverage
KAWAI MUSIC SCHOOL,centralwOrld,1,6F,Services & Education
KEDS,centralwOrld,1,1F,Fashion & Apparel
KEEN,centralwOrld,1,3F,Fashion & Apparel
KENSHIN IZAKAYA,centralwOrld,1,2F,Food & Beverage
KERRY EXPRESS,centralwOrld,1,B1,Lifestyle & Specialty
KHAHMUSENTHLUY,centralwOrld,1,7F,Food & Beverage
KHAO JAAN-PROD,centralwOrld,1,7F,Food & Beverage
KHAS,centralwOrld,1,2F,Beauty & Wellness
KHRAW SYAM,centralwOrld,1,7F,Food & Beverage
KIATNAKINPHATRA BANK,centralwOrld,1,4F,Bank & Financial Services
KIDDOLAND BABY,centralwOrld,1,2F,Fashion & Apparel
KIDDY LAND,centralwOrld,1,2F,Entertainment
KINGCLASS ACADEMY,centralwOrld,1,6F,Services & Education
KIPLING,centralwOrld,1,2F,Fashion & Apparel
KISS ME DOLL,centralwOrld,1,3F,Fashion & Apparel
KLOSET,centralwOrld,1,1F,Fashion & Apparel
KOBE STEAK HOUSE,centralwOrld,1,6F,Food & Beverage
KODAWARI,centralwOrld,1,3F,Food & Beverage
KOGORO,centralwOrld,1,6F,Food & Beverage
KOI THE,centralwOrld,1,3F,Food & Beverage
KOKORO GYOZA,centralwOrld,1,3F,Food & Beverage
KOSE BEAUTY CENTER,centralwOrld,1,5F,Beauty & Wellness
KRISPY KREME,centralwOrld,1,2F,Food & Beverage
KUAWTEAWRUARAYONG,centralwOrld,1,7F,Food & Beverage
KUAYJUBSAMTOOM,centralwOrld,1,7F,Food & Beverage
KUAYTEAWTOMYAMKHAISAPCHACHU,centralwOrld,1,7F,Food & Beverage
KUB KAO KUB PLA,centralwOrld,1,3F,Food & Beverage
KUMO CREATIVE STUDIO BY CLAYWORKS,centralwOrld,1,6F,Services & Education
KUMPOON,centralwOrld,1,7F,Food & Beverage
KUNCHERN(AEKKAMAI),centralwOrld,1,7F,Food & Beverage
KUTSUGEN BY TONKUTSU WAKO,centralwOrld,1,7F,Food & Beverage
KYO ROLL EN,centralwOrld,1,3F,Food & Beverage
LACOSTE,centralwOrld,1,2F,Fashion & Apparel
LAEM CHAROEN SEAFOOD,centralwOrld,1,3F,Food & Beverage
LAGRACE CLINIC,centralwOrld,1,5F,Beauty & Wellness
LAMEOW,centralwOrld,1,7F,Food & Beverage
LEARKSEN LENNAM,centralwOrld,1,1F,Food & Beverage
LEE,centralwOrld,1,3F,Fashion & Apparel
LENS & TIME,centralwOrld,1,3F,Fashion & Apparel
LES NEREIDES PARIS / N2 PARIS,centralwOrld,1,1F,Fashion & Apparel
LETAO,centralwOrld,1,7F,Food & Beverage
LH BANK,centralwOrld,1,4F,Bank & Financial Services
LITTLE CHOUX,centralwOrld,1,2F,Lifestyle & Specialty
LITTLE HONGKONG,centralwOrld,1,7F,Food & Beverage
LOCK BOX,centralwOrld,1,2F,Lifestyle & Specialty
LT FISH RESTAURANT,centralwOrld,1,7F,Food & Beverage
LUKFOOK JEWELLERY,centralwOrld,1,1F,Fashion & Apparel
LUXURY LIVING,centralwOrld,1,5F,Lifestyle & Specialty
LYN,centralwOrld,1,2F,Fashion & Apparel
LYN AROUND,centralwOrld,1,2F,Fashion & Apparel
LYN AROUND,centralwOrld,1,2F,Fashion & Apparel
LYN BEAUTY,centralwOrld,1,2F,Beauty & Wellness
M LIFE,centralwOrld,1,5F,Lifestyle & Specialty
M LIFE,centralwOrld,1,3F,Lifestyle & Specialty
MA CHANDELLE,centralwOrld,1,2F,Lifestyle & Specialty
MAD ABOUT JUICE,centralwOrld,1,3F,Food & Beverage
MAE VAREE,centralwOrld,1,1F,Food & Beverage
MAISEN,centralwOrld,1,7F,Food & Beverage
MAKALIN CLINIC,centralwOrld,1,5F,Beauty & Wellness
MAKAI AÇAÍ & SUPERFOOD BAR,centralwOrld,1,3F,Food & Beverage
MAKE ME MANGO,centralwOrld,1,3F,Food & Beverage
MAKE N HAPPEN,centralwOrld,1,2F,Fashion & Apparel
MANGO,centralwOrld,1,1F,Fashion & Apparel
MANGO,centralwOrld,1,2F,Fashion & Apparel
MANIBLEU,centralwOrld,1,5F,Fashion & Apparel
MARC JACOBS,centralwOrld,1,1F,Fashion & Apparel
MARIMEKKO,centralwOrld,1,1F,Fashion & Apparel
MASSIMO DUTTI,centralwOrld,1,1F,Fashion & Apparel
MEAT LABO,centralwOrld,1,7F,Food & Beverage
MEET FRESH,centralwOrld,1,7F,Food & Beverage
MEETSEEDBARBEER,centralwOrld,1,7F,Food & Beverage
MEKO CLINIC,centralwOrld,1,5F,Beauty & Wellness
MELISSA JELLY DREAMS,centralwOrld,1,1F,Fashion & Apparel
METICULOUS,centralwOrld,1,2F,Fashion & Apparel
MICHAEL KORS,centralwOrld,1,1F,Fashion & Apparel
MIGHTY CAFÉ,centralwOrld,1,3F,Food & Beverage
MILK KIDS' SALON&NAIL,centralwOrld,1,2F,Beauty & Wellness
MINAMOTO KITCHOAN,centralwOrld,1,3F,Food & Beverage
MINE,centralwOrld,1,4F,Technology & Electronics
MISTY MYNX,centralwOrld,1,2F,Fashion & Apparel
MITH,centralwOrld,1,2F,Beauty & Wellness
MITH,centralwOrld,1,3F,Beauty & Wellness
MK LIVE,centralwOrld,1,6F,Food & Beverage
MLB,centralwOrld,1,2F,Fashion & Apparel
MO-MO-PARADISE,centralwOrld,1,7F,Food & Beverage
MOBISTER,centralwOrld,1,4F,Technology & Electronics
MODULO,centralwOrld,1,6F,Services & Education
MOGA,centralwOrld,1,2F,Beauty & Wellness
MOLTO,centralwOrld,1,3F,Food & Beverage
MOM AND SIS THE SMOOTHIE CAFE,centralwOrld,1,3F,Food & Beverage
MONKEY MEAL,centralwOrld,1,6F,Services & Education
MONT BELL,centralwOrld,1,2F,Fashion & Apparel
MONTRA HEALTH & SPA,centralwOrld,1,2F,Beauty & Wellness
MOO YOO,centralwOrld,1,3F,Food & Beverage
MOTTA,centralwOrld,1,5F,Fashion & Apparel
MR. SKY,centralwOrld,1,B1,Lifestyle & Specialty
MT. SAPOLA,centralwOrld,1,2F,Beauty & Wellness
MUANG THAI LIFE ASSURANCE,centralwOrld,1,4F,Bank & Financial Services
MUSCLE INC.,centralwOrld,1,4F,Lifestyle & Specialty
MUSIC CONCEPT,centralwOrld,1,5F,Lifestyle & Specialty
NAAIMAYNGBAMEEKYOKUNGPOOYARK,centralwOrld,1,7F,Food & Beverage
NAAIUANYENDTAFOSAOCHINGCHA,centralwOrld,1,7F,Food & Beverage
NAMNAM PASTA AND TAPAS,centralwOrld,1,3F,Food & Beverage
NARA THAI CUISINE,centralwOrld,1,7F,Food & Beverage
NARAYA,centralwOrld,1,1F,Lifestyle & Specialty
NEUATUNJUNGPET,centralwOrld,1,7F,Food & Beverage
NEW BALANCE,centralwOrld,1,3F,Fashion & Apparel
NEW ERA,centralwOrld,1,3F,Fashion & Apparel
NGG,centralwOrld,1,1F,Fashion & Apparel
NHK GADGET,centralwOrld,1,4F,Technology & Electronics
NICE TWO MEAT U,centralwOrld,1,6F,Food & Beverage
NIKE,centralwOrld,1,2F,Fashion & Apparel
O&B,centralwOrld,1,2F,Fashion & Apparel
OLINO CREPE & TEA,centralwOrld,1,3F,Food & Beverage
OLIVIA DIAMONDS,centralwOrld,1,1F,Fashion & Apparel
OMU,centralwOrld,1,6F,Food & Beverage
ON RUNNING,centralwOrld,1,3F,Fashion & Apparel
ON THE TABLE,centralwOrld,1,6F,Food & Beverage
ONCE UPON A TIME,centralwOrld,1,2F,Lifestyle & Specialty
ONITSUKA TIGER,centralwOrld,1,1F,Fashion & Apparel
ONKIJUNG,centralwOrld,1,6F,Food & Beverage
OOTOYA,centralwOrld,1,7F,Food & Beverage
OPPO,centralwOrld,1,5F,Technology & Electronics
ORAWAN COLLECTION,centralwOrld,1,1F,Fashion & Apparel
ORBIS,centralwOrld,1,2F,Beauty & Wellness
OTTER BOX,centralwOrld,1,4F,Technology & Electronics
OUTDOOR BOTANICA BY ELEMENT 72,centralwOrld,1,2F,Lifestyle & Specialty
OVV,centralwOrld,1,1F,Fashion & Apparel
OWNDAYS,centralwOrld,1,2F,Fashion & Apparel
OYSHO,centralwOrld,1,2F,Fashion & Apparel
P@T IT SERVICE,centralwOrld,1,B1,Lifestyle & Specialty
PANCAKE CAFÉ,centralwOrld,1,3F,Food & Beverage
PANDORA,centralwOrld,1,1F,Fashion & Apparel
PANG CHA BY LUKKAITHONG,centralwOrld,1,3F,Food & Beverage
PANKRACHAKUYTEAWKAI,centralwOrld,1,7F,Food & Beverage
PAÑPURI,centralwOrld,1,2F,Beauty & Wellness
PAPAYA,centralwOrld,1,5F,Fashion & Apparel
PAPILLON PARFUM,centralwOrld,1,3F,Beauty & Wellness
PARIS MIKI,centralwOrld,1,3F,Fashion & Apparel
PARIS MIKKI,centralwOrld,1,1F,Food & Beverage
PAUL BAKERY,centralwOrld,1,2F,Food & Beverage
PAUL FRANK / TOKIDOKI,centralwOrld,1,3F,Fashion & Apparel
PAVEMENT,centralwOrld,1,2F,Fashion & Apparel
PAWIS,centralwOrld,1,1F,Beauty & Wellness
PENDULUM,centralwOrld,1,1F,Fashion & Apparel
PENNII PREMIUM POPCORN,centralwOrld,1,7F,Food & Beverage
PEPPER LUNCH,centralwOrld,1,6F,Food & Beverage
PETCH TANA,centralwOrld,1,1F,Fashion & Apparel
PHOENIX LAVA,centralwOrld,1,6F,Food & Beverage
PHUTAWAN,centralwOrld,1,1F,Beauty & Wellness
PINRIMKONG,centralwOrld,1,7F,Food & Beverage
PIYANAS,centralwOrld,1,5F,Technology & Electronics
PLACELL,centralwOrld,1,5F,Lifestyle & Specialty
PLAYMONDO/PLAYSQUARE,centralwOrld,1,2F,Entertainment
PLAYWORKS,centralwOrld,1,5F,Fashion & Apparel
POKODOT.ACCESSORIES,centralwOrld,1,5F,Lifestyle & Specialty
POLO RALPH LAUREN,centralwOrld,1,1F,Fashion & Apparel
POMELO,centralwOrld,1,2F,Fashion & Apparel
POTATO CORNER,centralwOrld,1,6F,Food & Beverage
POULET,centralwOrld,1,6F,Food & Beverage
PRAILEELA,centralwOrld,1,1F,Beauty & Wellness
PRÄLYN,centralwOrld,1,2F,Beauty & Wellness
PRAW SUGAR,centralwOrld,1,2F,Fashion & Apparel
PRIME BURGER THAILAND,centralwOrld,1,7F,Food & Beverage
PRIVE,centralwOrld,1,1F,Fashion & Apparel
PROPAGANDA,centralwOrld,1,5F,Lifestyle & Specialty
PS. I LOVE YOU BY PIMARA,centralwOrld,1,1F,Food & Beverage
PULL & BEAR,centralwOrld,1,2F,Fashion & Apparel
PUMA,centralwOrld,1,3F,Fashion & Apparel
QQ DESSERT,centralwOrld,1,6F,Food & Beverage
QUINN,centralwOrld,1,2F,Fashion & Apparel
RADNA40PEE SANCHOAPHOSUA,centralwOrld,1,7F,Food & Beverage
RAGAZZE 1984,centralwOrld,1,2F,Fashion & Apparel
RAVIPA,centralwOrld,1,2F,Fashion & Apparel
RED DIAMOND,centralwOrld,1,7F,Food & Beverage
RED DIAMOND,centralwOrld,1,5F,Food & Beverage
REEBOK,centralwOrld,1,3F,Fashion & Apparel
REUNROM,centralwOrld,1,1F,Beauty & Wellness
REV RUNNR,centralwOrld,1,3F,Fashion & Apparel
RIKU,centralwOrld,1,2F,Beauty & Wellness
RIP CURL,centralwOrld,1,2F,Fashion & Apparel
RIVERSIDE MALA,centralwOrld,1,6F,Food & Beverage
RNG,centralwOrld,1,3F,Fashion & Apparel
ROBOROCK,centralwOrld,1,4F,Lifestyle & Specialty
ROBOTHINK,centralwOrld,1,6F,Services & Education
ROCK PLANET,centralwOrld,1,4F,Lifestyle & Specialty
ROCK PLANET,centralwOrld,1,5F,Lifestyle & Specialty
ROLEX(SRICHAI),centralwOrld,1,1F,Fashion & Apparel
ROS'NIYOM,centralwOrld,1,6F,Food & Beverage
ROYAL IVY REGATTA NEW ENGLAND,centralwOrld,1,2F,Fashion & Apparel
ROYCE & JALUX CORNER,centralwOrld,1,3F,Food & Beverage
RUENNAMPRIK,centralwOrld,1,7F,Food & Beverage
S CAPE BY HARNN,centralwOrld,1,1F,Beauty & Wellness
SABOTEN,centralwOrld,1,3F,Food & Beverage
SAEMAEUL,centralwOrld,1,7F,Food & Beverage
SALAPAO KOOUAN,centralwOrld,1,7F,Food & Beverage
SALOMON,centralwOrld,1,3F,Fashion & Apparel
SALT // PEPPER,centralwOrld,1,7F,Food & Beverage
SAMSONITE BLACK LABEL,centralwOrld,1,1F,Lifestyle & Specialty
SAMSUNG,centralwOrld,1,4F,Technology & Electronics
SANAN SEAFOOD,centralwOrld,1,7F,Food & Beverage
SANPO FISHERIES,centralwOrld,1,3F,Food & Beverage
SAYAM KINRI,centralwOrld,1,7F,Food & Beverage
SCB INVESTMENT CENTER AND SCB BUSINESS CENTER,centralwOrld,1,5F,Bank & Financial Services
SEE FAH,centralwOrld,1,6F,Food & Beverage
SEOUL GARDEN,centralwOrld,1,7F,Food & Beverage
